ID,round,code_final,code_mid,who,container,batch_number,fridge,worm_species,worm_number,fungi_species,fungi_density_1,fungi_density_2,fungi_density_3,bacteria_species,bacteria_density_1,bacteria_density_2,premix,mineral_1_type,mineral_1_grainsize,mineral_1_ratio,mineral_2_type,mineral_2_grainsize,mineral_2_ratio,mineral_3_type,mineral_3_grainsize,mineral_3_ratio,mineral_check,organic_matter_type,addition_nitrogen_mmol_l,addition_phosphorus_mmol_l,enzyme1_species,enzyme1_density,enzyme2_species,enzyme2_density,enzyme3_species,enzyme3_density,enzyme_dosing_frequency,chelates_type,chelates_concentration_uM,water_flowrate_text,water_frequency,biochar,status,weight_mid_total_kg,EC_mid_uScm,pH_mid,temperature_mid_degC,weight_final_total_kg,EC_final_uScm,pH_final,temperature_final_degC,pco2_container_ppm,precipitation,alkalinity_forst_mid_umol_l,alkalinity_geomar_mid_umol_l,alkalinity_forst_final_umol_l,alkalinity_geomar_final_umol_l,DIC_mid_mg_l,DIC_final_mg_l,DOC_mid_mg_l,DOC_final_mg_l,ICP_Al_ug_l,ICP_Cd_ug_l,ICP_Cu_ug_l,ICP_Fe_ug_l,ICP_Li_ug_l,ICP_Mn_ug_l,ICP_Ni_ug_l,ICP_Sr_ug_l,ICP_Zn_ug_l,ICP_Ca_mg_l,ICP_K_mg_l,ICP_Mg_mg_l,ICP_Na_mg_l,ICP_P_mg_l,ICP_Si_mg_l,DSi_umol_l,analysis,LOI_C%,IC_mid_Li_umol_l,IC_mid_Na_umol_l,IC_mid_NH4_umol_l,IC_mid_K_umol_l,IC_mid_Ca_umol_l,IC_mid_Mg_umol_l,IC_mid_F_umol_l,IC_mid_Cl_umol_l,IC_mid_NO2_umol_l,IC_mid_Br_umol_l,IC_mid_NO3_umol_l,IC_mid_PO4_umol_l,IC_mid_SO4_umol_l,IC_final_Li_umol_l,IC_final_Na_umol_l,IC_final_NH4_umol_l,IC_final_K_umol_l,IC_final_Ca_umol_l,IC_final_Mg_umol_l,IC_final_F_umol_l,IC_final_Cl_umol_l,IC_final_NO2_umol_l,IC_final_Br_umol_l,IC_final_NO3_umol_l,IC_final_PO4_umol_l,IC_final_SO4_umol_l
1140,6,6F-125,6M-125,Harun,5,125,7,,,,,,,Bacillus_subtilis_168,,,y,Basalt_Basaltgestein,1 to 3,20,Basalt_Basaltgestein,0.063,40,Dunite,No.11 (0.063),40,,Straw,15,,,,,,,,,,,Flowrate 2 (100 mL/day),5 times a day,,,,,,,5.54,889,8.656,15.8,,,,,#N/A,#N/A,,95.742,,17.637,,,,,,,,,,,,,,,,#N/A,,0.094034083,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,6,6F-126,6M-126,Harun,5,126,7,,,,,,,Bacillus_subtilis_168,,,y,Basalt_Basaltgestein,1 to 3,20,Basalt_Basaltgestein,0.063,40,Dunite,No.11 (0.063),40,,Straw,15,0.3,,,,,,,,,,Flowrate 2 (100 mL/day),5 times a day,,,,,,,5.17,1069,8.302,17.1,,,,,#N/A,#N/A,,86.113,,73.434,,,,,,,,,,,,,,,,#N/A,,0.067710362,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,6,6F-127,6M-127,Iris,5,127,8,,0,,0,,,Bacillus_subtilis_168,14000000000,0,,Basalt_Basaltgestein,1 to 3,31,Dunite,AFS 20 (1),64,Steel_slag,Mixed,5,,Straw,,,,0,,0,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,1.86,828,7.899,14.4,,,,,#N/A,#N/A,,65.389,,168.453,,,,,,,,,,,,,,,,#N/A,,0.670518577,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,6,6F-128,6M-128,Iris,5,128,8,A._caliginosa_A._chlorotica,1,,0,,,Cupriavidus_metallidurans,1500000000,0,,Basalt_Basaltgestein,1 to 3,32,Dunite,AFS 20 (1),63,Steel_slag,0.1,5,,Digestate,,,Carbonic_Anhydrase,782,,0,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,1.92,818,8.219,20.1,,,,,#N/A,#N/A,,46.339,,95.292,,,,,,,,,,,,,,,,#N/A,,0.151916981,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,6,6F-129,6M-129,Iris,5,129,8,,0,,0,,,,0,0,,Basalt_Basaltgestein,1 to 3,30,Dunite,AFS 20 (1),65,Steel_slag,Mixed,5,,,,,Carbonic_Anhydrase,782,,0,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.02,192.7,10.251,14.4,,,,,#N/A,#N/A,,3.582,,15.691,,,,,,,,,,,,,,,,#N/A,,0.133198425,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,6,6F-130,6M-130,Iris,5,130,8,A._caliginosa_A._chlorotica,2,Aerobasidium_Pollulans,96000000,,,Cupriavidus_metallidurans,1500000000,0,,Basalt_Basaltgestein,1 to 3,44,Dunite,AFS 20 (1),51,Steel_slag,Mixed,5,,Digestate,,,,0,,0,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.3,539,8.071,16.1,,,,,#N/A,#N/A,,29.951,,56.197,,,,,,,,,,,,,,,,#N/A,,0.159403875,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,6,6F-131,6M-131,Iris,5,131,8,A._caliginosa_A._chlorotica,6,Aerobasidium_Pollulans,290000000,,,B._subtilis_C._metallidurans,14000000000,1500000000,,Basalt_Basaltgestein,1 to 3,32,Basalt_Lavagestein,0.063,34,Dunite,No.11 (0.063),34,,Digestate,,,Laccase,40,Carbonic_Anhydrase,3998,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.06,994,8.555,19.9,,,,,#N/A,#N/A,,71.473,,20.768,,,,,,,,,,,,,,,,#N/A,,0.034266934,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,6,6F-132,6M-132,Iris,5,132,8,A._caliginosa_A._chlorotica,10,Aerobasidium_Pollulans,11000000,,,B._subtilis_C._metallidurans,14000000000,4500000000,,Basalt_Basaltgestein,1 to 3,40,Dunite,No.11 (0.063),55,Steel_slag,3,5,,None,,,Laccase,8,Carbonic_Anhydrase,728,,,,,,Flowrate 1 (50 mL/day),Once a day,10% Biochar,,,,,,2.25,493,8.236,16.1,,,,,#N/A,#N/A,,8.541,,10.551,,,,,,,,,,,,,,,,#N/A,,0.224004418,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,6,6F-133,6M-133,Iris,5,133,8,A._caliginosa_A._chlorotica,8,Aerobasidium_Pollulans,11000000,,,B._subtilis_C._metallidurans,7000000000,1500000000,,Basalt_Lavagestein,0 to 2,95,Steel_slag,0.1,2,Steel_slag,3,3,,Straw,,,Laccase,40,Carbonic_Anhydrase,3998,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.06,819,7.503,18.1,,,,,#N/A,#N/A,,43.343,,275.148,,,,,,,,,,,,,,,,#N/A,,0.132260159,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,6,6F-134,6M-134,Iris,5,134,8,Apporrectodea_caliginosa,3,Aerobasidium_Pollulans,96000000,,,B._subtilis_C._metallidurans,14000000000,4500000000,,Basalt_Basaltgestein,1 to 3,42,Dunite,No.11 (0.063),27,Diabase,0.063,31,,None,,,Laccase,40,Carbonic_Anhydrase,728,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,1.1,550,8.236,18.1,,,,,#N/A,#N/A,,28.742,,9.434,,,,,,,,,,,,,,,,#N/A,,0.531179786,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,6,6F-135,6M-135,Iris,10,135,8,A._caliginosa_A._chlorotica,2,,0,,,Cupriavidus_metallidurans,9000000000,0,,Basalt_Basaltgestein,1 to 3,29,Dunite,No.11 (0.063),34,Diabase,1 to 3,37,,None,,,,0,,0,,,,,,Flowrate 1 (50 mL/day),Once a day,10% Biochar,,,,,,6.08,420,8.136,15.6,,,,,#N/A,#N/A,,28.398,,6.116,,,,,,,,,,,,,,,,#N/A,,0.532568991,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,6,6F-136,6M-136,Iris,10,136,8,A._caliginosa_A._chlorotica,2,Aerobasidium_Pollulans,96000000,,,Bacillus_subtilis_168,7000000000,0,,Basalt_Basaltgestein,1 to 3,44,Dunite,No.11 (0.063),51,Steel_slag,Mixed,5,,None,,,Laccase,40,Carbonic_Anhydrase,3998,,,,,,Flowrate 1 (50 mL/day),Once a day,10% Biochar,,,,,,6.22,258,8.671,16.1,,,,,#N/A,#N/A,,13.261,,6.459,,,,,,,,,,,,,,,,#N/A,,0.219221696,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,6,6F-137,6M-137,Harun,10,137,8,,,,,,,Bacillus_subtilis_168,,,y,Basalt_Basaltgestein,1 to 3,20,Basalt_Basaltgestein,0.063,40,Dunite,No.11 (0.063),40,,Straw,30,,,,,,,,,,,Flowrate 2 (100 mL/day),5 times a day,,,,,,,4.26,1067,8.55,16.7,,,,,#N/A,#N/A,,95.121,,32.602,,,,,,,,,,,,,,,,#N/A,,0.073048189,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,6,6F-138,6M-138,Harun,10,138,8,,,,,,,Bacillus_subtilis_168,,,y,Basalt_Basaltgestein,1 to 3,20,Basalt_Basaltgestein,0.063,40,Dunite,No.11 (0.063),40,,Straw,30,0.3,,,,,,,,,,Flowrate 2 (100 mL/day),5 times a day,,,,,,,5.27,1052,8.548,17.2,,,,,#N/A,#N/A,,97.72,,30.822,,,,,,,,,,,,,,,,#N/A,,0.078804493,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,6,6F-139,6M-139,Harun,10,139,8,,,,,,,Bacillus_subtilis_168,,,y,Basalt_Basaltgestein,1 to 3,20,Basalt_Basaltgestein,0.063,40,Dunite,No.11 (0.063),40,,Straw,45,,,,,,,,,,,Flowrate 2 (100 mL/day),5 times a day,,,,,,,6.69,1085,8.86,18.9,,,,,#N/A,#N/A,,95.344,,29.386,,,,,,,,,,,,,,,,#N/A,,0.093193047,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,6,6F-140,6M-140,Harun,10,140,8,,,,,,,Bacillus_subtilis_168,,,y,Basalt_Basaltgestein,1 to 3,20,Basalt_Basaltgestein,0.063,40,Dunite,No.11 (0.063),40,,Straw,45,0.3,,,,,,,,,,Flowrate 2 (100 mL/day),5 times a day,,,,,,,5.39,1140,8.79,15.7,,,,,#N/A,#N/A,,107.07,,33.582,,,,,,,,,,,,,,,,#N/A,,0.08302103,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,6,6F-141,6M-141,Harun,10,141,8,,,,,,,,,,,Basalt_Basaltgestein,1 to 3,50,Basalt_Basaltgestein,0.063,50,,,,,Straw,,,,,,,,,,,,Flowrate 2 (100 mL/day),5 times a day,,,,,,,5.05,829,8.214,16.3,,,,,8267.7,7979.01,,76.585,,78.304,,,,,,,,,,,,,,,,1011.75448,,0.100235005,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,6,6F-142,6M-142,Harun,10,142,8,,,,,,,,,,,Basalt_Basaltgestein,1 to 3,50,Basalt_Basaltgestein,0.063,50,,,,,Straw,15,,,,,,,,,,,Flowrate 2 (100 mL/day),5 times a day,,,,,,,2.87,1126,8.569,16.4,,,,,12043.6,12000.86,,112.556,,90.135,,,,,,,,,,,,,,,,1094.86217,,0.121324068,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,6,6F-143,6M-143,Harun,10,143,8,,,,,,,,,,,Basalt_Basaltgestein,1 to 3,50,Basalt_Basaltgestein,0.063,50,,,,,Straw,15,0.3,,,,,,,,,,Flowrate 2 (100 mL/day),5 times a day,,,,,,,4.06,644,8.583,17.1,,,,,6580.2,6595.13,,73.302,,20.483,,,,,,,,,,,,,,,,636.543003,,0.10737852,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,6,6F-144,6M-144,Harun,10,144,8,,,,,,,,,,,Basalt_Basaltgestein,1 to 3,20,Basalt_Basaltgestein,0.063,40,Dunite,No.11 (0.063),40,,Straw,,,,,,,,,,,,Flowrate 2 (100 mL/day),5 times a day,,,,,,,5.51,844,8.158,15.4,,,,,#N/A,#N/A,,64.967,,105.463,,,,,,,,,,,,,,,,#N/A,,0.090531215,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,6,6F-145,6M-145,Harun,5,145,9,,,,,,,Bacillus_subtilis_168,,,y,Basalt_Basaltgestein,1 to 3,50,Basalt_Basaltgestein,0.063,50,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),5 times a day,,,,,,,2.11,1368,8.557,14.9,,,,,12944.1,13017.91,,141.073,,48.799,,,,,,,,,,,,,,,,1423.00031,,0.123287282,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,6,6F-146,6M-146,Harun,5,146,9,,,,,,,Bacillus_subtilis_168,,,y,Basalt_Basaltgestein,1 to 3,50,Basalt_Basaltgestein,0.063,50,,,,,Straw,15,,,,,,,,,,,Flowrate 1 (50 mL/day),5 times a day,,,,,,,2.26,1351,8.397,15.3,,,,,#N/A,#N/A,,136.547,,48.285,,,,,,,,,,,,,,,,#N/A,,0.081375204,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,6,6F-147,6M-147,Harun,5,147,9,,,,,,,Bacillus_subtilis_168,,,y,Basalt_Basaltgestein,1 to 3,50,Basalt_Basaltgestein,0.063,50,,,,,Straw,15,0.3,,,,,,,,,,Flowrate 1 (50 mL/day),5 times a day,,,,,,,1.8,2050,8.614,17.2,,,,,#N/A,#N/A,,166.278,,202.961,,,,,,,,,,,,,,,,#N/A,,0.067086741,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,6,6F-148,6M-148,Harun,5,148,9,,,,,,,Bacillus_subtilis_168,,,y,Basalt_Basaltgestein,1 to 3,50,Basalt_Basaltgestein,0.063,50,,,,,Straw,30,,,,,,,,,,,Flowrate 1 (50 mL/day),5 times a day,,,,,,,2.2,1836,8.673,16.3,,,,,#N/A,#N/A,,192.527,,60.905,,,,,,,,,,,,,,,,#N/A,,0.202449442,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,6,6F-149,6M-149,Harun,5,149,9,,,,,,,Bacillus_subtilis_168,,,y,Basalt_Basaltgestein,1 to 3,50,Basalt_Basaltgestein,0.063,50,,,,,Straw,30,0.3,,,,,,,,,,Flowrate 1 (50 mL/day),5 times a day,,,,,,,2.27,1885,8.585,15.4,,,,,#N/A,#N/A,,169.046,,92.35,,,,,,,,,,,,,,,,#N/A,,0.064064272,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,6,6F-150,6M-150,Harun,5,150,9,,,,,,,,,,,Basalt_Basaltgestein,1 to 3,50,Basalt_Basaltgestein,0.063,50,,,,,Straw,15,0.3,,,,,,,,,,Flowrate 1 (50 mL/day),5 times a day,,,,,,,1.75,1308,8.628,15,,,,,#N/A,#N/A,,140.229,,65.253,,,,,,,,,,,,,,,,#N/A,,0.069722511,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,6,6F-151,6M-151,Iris,5,151,9,Apporrectodea_caliginosa,3,Aerobasidium_Pollulans,11000000,,,Bacillus_subtilis_168,7000000000,0,,Basalt_Lavagestein,0 to 2,46,Diabase,1 to 3,49,Steel_slag,3,5,,Digestate,,,Carbonic_Anhydrase,3998,,0,,,,,,Flowrate 1 (50 mL/day),5 times a day,5% Biochar,,,,,,2.44,667,7.447,12,,,,,#N/A,#N/A,,36.645,,84.883,,,,,,,,,,,,,,,,#N/A,,0.807376027,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,6,6F-152,6M-152,Iris,5,152,9,Allolobophora_chlorotica,5,,0,,,Cupriavidus_metallidurans,9000000000,0,,Basalt_Lavagestein,0 to 2,34,Dunite,AFS 20 (1),35,Diabase,0.063,31,,Straw,,,,0,,0,,,,,,Flowrate 1 (50 mL/day),5 times a day,10% Biochar,,,,,,2.7,846,8.273,11.8,,,,,#N/A,#N/A,,69.4,,32.548,,,,,,,,,,,,,,,,#N/A,,0.511750519,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,6,6F-153,6M-153,Iris,5,153,9,A._caliginosa_A._chlorotica,8,,0,,,Cupriavidus_metallidurans,9000000000,0,,Basalt_Basaltgestein,1 to 3,44,Diabase,1 to 3,51,Steel_slag,Mixed,5,,Straw,,,Carbonic_Anhydrase,3998,,0,,,,,,Flowrate 1 (50 mL/day),5 times a day,,,,,,,2.94,657,7.759,15.4,,,,,#N/A,#N/A,,56.709,,85.633,,,,,,,,,,,,,,,,#N/A,,0.880736351,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,6,6F-154,6M-154,Iris,5,154,9,A._caliginosa_A._chlorotica,1,Aerobasidium_Pollulans,290000000,,,B._subtilis_C._metallidurans,2400000000,9000000000,,Basalt_Basaltgestein,0.063,35,Basalt_Basaltgestein,1 to 3,33,Basalt_Lavagestein,0 to 2,32,,Straw,,,Carbonic_Anhydrase,728,,0,,,,,,Flowrate 1 (50 mL/day),5 times a day,,,,,,,2.46,1166,8.577,14.4,,,,,#N/A,#N/A,,116.286,,73.022,,,,,,,,,,,,,,,,#N/A,,0.029651869,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,6,6F-155,6M-155,Iris,10,155,9,A._caliginosa_A._chlorotica,3,Aerobasidium_Pollulans,96000000,,,Bacillus_subtilis_168,7000000000,0,,Diabase,0.063,54,Diabase,1 to 3,41,Steel_slag,0.1,5,,Straw,,,Laccase,8,,0,,,,,,Flowrate 3 (150 mL/day),Twice a day,10% Biochar,,,,,,7.66,359,10.208,13.9,,,,,#N/A,#N/A,,24.38,,52.706,,,,,,,,,,,,,,,,#N/A,,1.830675125,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,6,6F-156,6M-156,Iris,10,156,9,Apporrectodea_caliginosa,8,Aerobasidium_Pollulans,96000000,,,Cupriavidus_metallidurans,1500000000,0,,Dunite,AFS 80 (0.125),40,Diabase,0.063,55,Steel_slag,0.5,5,,Digestate,,,Laccase,40,Carbonic_Anhydrase,3998,,,,,,Flowrate 3 (150 mL/day),Twice a day,5% Biochar,,,,,,7.72,356,7.69,15.9,,,,,#N/A,#N/A,,23.256,,17.394,,,,,,,,,,,,,,,,#N/A,,1.0652771,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,6,6F-157,6M-157,Iris,10,157,9,A._caliginosa_A._chlorotica,8,Aerobasidium_Pollulans,290000000,,,Bacillus_subtilis_168,7000000000,0,,Diabase,0.063,46,Diabase,1 to 3,49,Steel_slag,0.5,5,,Straw,,,Carbonic_Anhydrase,728,,0,,,,,,Flowrate 3 (150 mL/day),Twice a day,,,,,,,7.71,322,10.031,15.2,,,,,#N/A,#N/A,,16.683,,51.92,,,,,,,,,,,,,,,,#N/A,,1.588939786,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,6,6F-158,6M-158,Iris,10,158,9,A._caliginosa_A._chlorotica,7,,0,,,B._subtilis_C._metallidurans,14000000000,9000000000,,Basalt_Lavagestein,0 to 2,51,Dunite,AFS 20 (1),44,Steel_slag,Mixed,5,,Digestate,,,Laccase,40,,0,,,,,,Flowrate 3 (150 mL/day),Twice a day,,,,,,,4.67,271,8.513,12.1,,,,,#N/A,#N/A,,18.536,,13.656,,,,,,,,,,,,,,,,#N/A,,0.110276327,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,6,6F-159,6M-159,Iris,10,159,9,A._caliginosa_A._chlorotica,9,Aerobasidium_Pollulans,11000000,,,B._subtilis_C._metallidurans,7000000000,9000000000,,Basalt_Lavagestein,0.063,35,Basalt_Lavagestein,0 to 2,33,Dunite,AFS 20 (1),32,,Digestate,,,Laccase,8,Carbonic_Anhydrase,728,,,,,,Flowrate 3 (150 mL/day),Twice a day,10% Biochar,,,,,,8.03,500,8.139,14.7,,,,,#N/A,#N/A,,33.564,,9.753,,,,,,,,,,,,,,,,#N/A,,0.064278968,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,6,6F-160,6M-160,Iris,10,160,9,A._caliginosa_A._chlorotica,9,Aerobasidium_Pollulans,96000000,,,B._subtilis_C._metallidurans,14000000000,4500000000,,Dunite,No.11 (0.063),53,Dunite,AFS 80 (0.125),42,Steel_slag,Mixed,5,,Digestate,,,Laccase,8,Carbonic_Anhydrase,728,,,,,,Flowrate 3 (150 mL/day),Twice a day,10% Biochar,,,,,,7.94,514,7.7,14.3,,,,,#N/A,#N/A,,31.574,,17.417,,,,,,,,,,,,,,,,#N/A,,0.266402513,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,6,6F-161,6M-161,Iris,10,161,9,Apporrectodea_caliginosa,2,Aerobasidium_Pollulans,290000000,,,B._subtilis_C._metallidurans,2400000000,1500000000,,Basalt_Lavagestein,0.063,37,Basalt_Lavagestein,0 to 2,22,Diabase,0.063,41,,Digestate,,,Carbonic_Anhydrase,3998,,0,,,,,,Flowrate 3 (150 mL/day),Twice a day,,,,,,,7.52,457,7.957,14.4,,,,,#N/A,#N/A,,35.351,,10.472,,,,,,,,,,,,,,,,#N/A,,0.798602998,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,6,6F-Washed Straw,6M-Washed Straw,washed straw,10,blank straw,9,,,,,,,,,,,,,,,,,,,,,Straw,,,,,,,,,,,,Flowrate 3 (150 mL/day),Twice a day,,,,,,,6.29,259,7.944,13.2,,,,,2187.9,2281.4,,18.658,,33.046,,,,,,,,,,,,,,,,446.687759,,27.86826897,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,6,6F-163,6M-163,Lukas,5,163,10,Allolobophora_chlorotica,4,,,,,,,,,Basalt_Lavagestein,0.063,30,Basalt_Lavagestein,0 to 2,70,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.55,429,8.32,14.1,,,,,3577.5,3626.81,,31.958,,33.797,,,,,,,,,,,,,,,,509.858462,,0.007432685,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,6,6F-164,6M-164,Lukas,5,164,10,Allolobophora_chlorotica,4,,,,,,,,,Basalt_Lavagestein,0.063,40,Basalt_Lavagestein,0 to 2,60,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.19,536,8.28,15.1,,,,,4374.5,4449.26,,40.036,,45.413,,,,,,,,,,,,,,,,548.094105,,0.007754505,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,6,6F-165,6M-165,Lukas,5,165,10,Allolobophora_chlorotica,4,,,,,,,,,Basalt_Lavagestein,0.063,50,Basalt_Lavagestein,0 to 2,50,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.54,489,8.198,14.4,,,,,4092.2,4148.28,,37.49,,36.512,,,,,,,,,,,,,,,,493.76933,,0.005798429,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,6,6F-166,6M-166,Lukas,5,166,10,Allolobophora_chlorotica,4,,,,,,,,,Basalt_Basaltgestein,0.063,10,Basalt_Basaltgestein,1 to 3,90,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.35,458,8.15,14.7,,,,,3610.3,3686.34,,32.627,,54.013,,,,,,,,,,,,,,,,213.039886,,0.009138909,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,6,6F-167,6M-167,Lukas,5,167,10,Allolobophora_chlorotica,4,,,,,,,,,Basalt_Basaltgestein,0.063,20,Basalt_Basaltgestein,1 to 3,80,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.09,967,8.604,17,,,,,10687.1,10712.57,,96.385,,57.028,,,,,,,,,,,,,,,,377.416798,,0.045885865,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,6,6F-168,6M-168,Lukas,5,168,10,Allolobophora_chlorotica,4,,,,,,,,,Basalt_Basaltgestein,0.063,30,Basalt_Basaltgestein,1 to 3,70,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,1.99,1040,8.462,15.4,,,,,11399.8,11492.59,,105.605,,53.104,,,,,,,,,,,,,,,,415.182997,,0.04580063,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,6,6F-169,6M-169,Lukas,5,169,10,Allolobophora_chlorotica,4,,,,,,,,,Basalt_Basaltgestein,0.063,40,Basalt_Basaltgestein,1 to 3,60,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.37,605,8.4,12.4,,,,,5912.9,5934.25,,54.926,,29.398,,,,,,,,,,,,,,,,680.102944,,0.064899229,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,6,6F-170,6M-170,Lukas,5,170,10,Allolobophora_chlorotica,4,,,,,,,,,Basalt_Basaltgestein,0.063,50,Basalt_Basaltgestein,1 to 3,50,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,1.98,1564,8.437,14.6,,,,,15900.7,14184.54,,102.473,,247.028,,,,,,,,,,,,,,,,1498.51021,,0.028967839,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,6,6F-171,6M-171,Lukas,10,171,10,,,,,,,,,,,Basalt_Lavagestein,0.063,10,Basalt_Lavagestein,0 to 2,90,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.68,371,8.082,14.8,,,,,2850.5,2913.5,,25.132,,38.972,,,,,,,,,,,,,,,,523.438601,,0.007506534,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,6,6F-172,6M-172,Lukas,10,172,10,,,,,,,,,,,Basalt_Lavagestein,0.063,20,Basalt_Lavagestein,0 to 2,80,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.36,436,8.099,13.3,,,,,3456.3,3515.46,,30.174,,52.654,,,,,,,,,,,,,,,,604.427174,,0.001303927,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,6,6F-173,6M-173,Lukas,10,173,10,,,,,,,,,,,Basalt_Lavagestein,0.063,30,Basalt_Lavagestein,0 to 2,70,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.9,388,7.925,13.3,,,,,3087.2,3169.3,,1.454,,52.951,,,,,,,,,,,,,,,,505.002792,,0.006297559,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,6,6F-174,6M-174,Lukas,10,174,10,,,,,,,,,,,Basalt_Lavagestein,0.063,40,Basalt_Lavagestein,0 to 2,60,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.79,438,8.245,15.7,,,,,3500.6,3560.57,,31.868,,35.193,,,,,,,,,,,,,,,,446.87333,,0.00769881,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,6,6F-175,6M-175,Lukas,10,175,10,,,,,,,,,,,Basalt_Lavagestein,0.063,50,Basalt_Lavagestein,0 to 2,50,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.69,402,8.246,15.2,,,,,3130.6,3204.81,,27.852,,26.772,,,,,,,,,,,,,,,,380.47362,,0.001262714,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,6,6F-176,6M-176,Lukas,10,176,10,,,,,,,,,,,Basalt_Basaltgestein,0.063,10,Basalt_Basaltgestein,1 to 3,90,,,,,Straw,,,,,,,,,,,,Flowrate 1 (50 mL/day),Once a day,,,,,,,2.39,551,8.135,13,,,,,5144.5,5199.6,,47.18,,43.343,,,,,,,,,,,,,,,,713.278387,,0.029151598,,,,,,,,,,,,,,,,,,,,,,,,,,
